einzelplan;einzelplan-text;einnahmen-ausgaben;einnahmen-ausgaben-art;kapitel;kapitel-text;titel;funktion;titel-text;flex;seite;soll;titelgruppe;tgr-text
10;Bundesministerium für Ernährung und Landwirtschaft;E;Übrige Einnahmen;1003;Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes";15201;521;Zinsen aus Darlehen zur Förderung der Flurbereinigung; ;26;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Übrige Einnahmen;1003;Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes";15202;521;Zinsen von Darlehen für einzelbetriebliche Maßnahmen und ländliche Siedlung; ;26;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Übrige Einnahmen;1003;Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes";16201;521;Zinsen von verschiedenen Darlehen; ;26;2;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Übrige Einnahmen;1003;Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes";17201;521;Tilgung von Darlehen zur Förderung der Flurbereinigung; ;26;4000;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Übrige Einnahmen;1003;Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes";17202;521;Tilgung von Darlehen für einzelbetriebliche Maßnahmen und ländliche Siedlung; ;26;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Übrige Einnahmen;1003;Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes";18201;521;Tilgung von verschiedenen Darlehen; ;26;3;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1003;Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes";63290;521;Bundesanteil zur Finanzierung der Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes" (ohne Investitionen);nein;27;195000;01;Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes"
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1003;Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes";88290;521;Bundesanteil zur Finanzierung der Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes" (Investitionen);nein;27;370000;01;Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes"
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1003;Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes";88291;625;Bundesanteil zur Finanzierung des Sonderrahmenplanes für Maßnahmen des Küstenschutzes in Folge des Klimawandels;nein;27;25000;02;Sonderrahmenplan für Maßnahmen des Küstenschutzes in Folge des Klimawandels
10;Bundesministerium für Ernährung und Landwirtschaft;A;;1003;Gemeinschaftsaufgabe "Verbesserung der Agrarstruktur und des Küstenschutzes";88292;623;Bundesanteil zur Finanzierung des Sonderrahmenplanes für Maßnahmen des präventiven Hochwasserschutzes;nein;28;20000;03;Sonderrahmenplan für Maßnahmen des präventiven Hochwasserschutzes
10;Bundesministerium für Ernährung und Landwirtschaft;E;Steuern und steuerähnliche Abgaben;1004;Marktordnung, Maßnahmen der Notfallvorsorge;09902;522;Einnahmen aus der Zusatzabgabe aufgrund der Milchgarantiemengen-Regelung; ;35;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Verwaltungseinnahmen;1004;Marktordnung, Maßnahmen der Notfallvorsorge;11201;522;Geldstrafen, Geldbußen und Gerichtskosten; ;35;50;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Verwaltungseinnahmen;1004;Marktordnung, Maßnahmen der Notfallvorsorge;11902;522;Einnahmen aus dem Verfall von Kautionsbeträgen, die nach dem EU-Marktordnungsrecht erhoben werden; ;35;1500;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Verwaltungseinnahmen;1004;Marktordnung, Maßnahmen der Notfallvorsorge;11909;522;Vermischte Einnahmen; ;35;1500;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Verwaltungseinnahmen;1004;Marktordnung, Maßnahmen der Notfallvorsorge;13201;045;Erlöse aus der Veräußerung von beweglichen Sachen; ;35;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Übrige Einnahmen;1004;Marktordnung, Maßnahmen der Notfallvorsorge;26601;022;Erhebungskostenpauschale für die Wiedereinziehung zu Unrecht gezahlter Beträge des EGFL; ;36;500;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Übrige Einnahmen;1004;Marktordnung, Maßnahmen der Notfallvorsorge;27201;521;Einnahmen aus Beteiligungen der EU-Strukturfonds; ;36;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Übrige Einnahmen;1004;Marktordnung, Maßnahmen der Notfallvorsorge;27202;022;Sonstige Einnahmen; ;36;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Übrige Einnahmen;1004;Marktordnung, Maßnahmen der Notfallvorsorge;27203;523;Einnahmen aus Erstattungen der Europäischen Union für Programme und Vorhaben zum Schutz des Waldes in der Union gegen Luftverschmutzung und Brände; ;36;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Übrige Einnahmen;1004;Marktordnung, Maßnahmen der Notfallvorsorge;27204;522;Einnahmen aus Erstattungen der Europäischen Union für die Projekteinheit "Nationale Vernetzungsstelle" für den ländlichen Raum; ;37;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Übrige Einnahmen;1004;Marktordnung, Maßnahmen der Notfallvorsorge;28101;522;Einnahmen aus zurückzuzahlenden Zuschüssen; ;37;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1004;Marktordnung, Maßnahmen der Notfallvorsorge;66101;522;Finanzierung von Krediten für EU-Marktordnungsmaßnahmen und Maßnahmen der Notfallvorsorge;nein;37;7000;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1004;Marktordnung, Maßnahmen der Notfallvorsorge;67101;522;Erstattung der Verwaltungskosten an die Bundesanstalt für Landwirtschaft und Ernährung (BLE);nein;37;86365;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1004;Marktordnung, Maßnahmen der Notfallvorsorge;67102;522;Erstattung der Kosten für die Projekteinheit "Nationale Vernetzungsstelle" für den ländlichen Raum;nein;38;730;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1004;Marktordnung, Maßnahmen der Notfallvorsorge;67103;523;Erstattung der Kosten für Maßnahmen im Fischereisektor;nein;38;3600;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1004;Marktordnung, Maßnahmen der Notfallvorsorge;68101;522;Schadenersatzansprüche wegen Verfassungswidrigkeit des § 6 Abs. 6 Milchgarantiemengenverordnung (MGV) - alte Fassung -;nein;38;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1004;Marktordnung, Maßnahmen der Notfallvorsorge;68102;522;Schadenersatzansprüche wegen Verfassungswidrigkeit des § 7 Abs. 1 Milchgarantiemengenverordnung (MGV) - alte Fassung;nein;39;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1004;Marktordnung, Maßnahmen der Notfallvorsorge;68103;522;Erstattung zu Unrecht erhobener Mitverantwortungsabgabe Getreide in dem in Art. 3 des Einigungsvertrages genannten Gebiet;nein;39;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1004;Marktordnung, Maßnahmen der Notfallvorsorge;68201;522;Von der EU nicht übernommene Marktordnungsausgaben;nein;39;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1004;Marktordnung, Maßnahmen der Notfallvorsorge;68202;522;Lagerung von Interventionswaren;nein;39;500;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1004;Marktordnung, Maßnahmen der Notfallvorsorge;68301;522;Prozesszinsen in Rechtsstreiten über EU-Marktordnungsausgaben;nein;39;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1004;Marktordnung, Maßnahmen der Notfallvorsorge;68302;522;Vergütung für die Stilllegung von Referenzmengen bei Milch;nein;39;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1004;Marktordnung, Maßnahmen der Notfallvorsorge;68303;522;Vergütung für die Aussetzung von Referenzmengen bei Milch;nein;40;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Ausgaben für Investitionen;1004;Marktordnung, Maßnahmen der Notfallvorsorge;89301;523;Zuschüsse für Investitionen an die Bundesanstalt für Landwirtschaft und Ernährung (BLE);nein;40;14546;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Ausgaben für Investitionen;1004;Marktordnung, Maßnahmen der Notfallvorsorge;54741;011;Nicht aufteilbare sächliche Verwaltungsausgaben;nein;40;35;04;Maßnahmen der Notfallvorsorge
10;Bundesministerium für Ernährung und Landwirtschaft;A;Ausgaben für Investitionen;1004;Marktordnung, Maßnahmen der Notfallvorsorge;67141;045;Erstattung der Kosten für die zivile Notfallreserve und die Bundesreserve Getreide an die Bundesanstalt für Landwirtschaft und Ernährung (BLE);nein;40;17000;04;Maßnahmen der Notfallvorsorge
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1005;Nachhaltigkeit, Forschung und Innovation;68601;523;Zuschüsse zur Förderung von Modell- und Demonstrationsvorhaben;nein;68;13500;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1005;Nachhaltigkeit, Forschung und Innovation;68602;523;Zuschüsse zur Förderung des ökologischen Landbaus und anderer nachhaltiger Formen der Landwirtschaft;nein;68;17000;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1005;Nachhaltigkeit, Forschung und Innovation;68603;523;Zuschüsse zu Maßnahmen für eine nachhaltige Nährstoffversorgung und für die Gesunderhaltung von Wäldern;nein;69;1000;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1005;Nachhaltigkeit, Forschung und Innovation;68604;523;Zuschüsse zur Förderung von Maßnahmen zur Verbesserung der Versorgung mit pflanzlichen Eiweißen heimischer Produktion;nein;69;4000;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1005;Nachhaltigkeit, Forschung und Innovation;68605;523;Bundesprogramm Ländliche Entwicklung;nein;69;10000;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Ausgaben für Investitionen;1005;Nachhaltigkeit, Forschung und Innovation;89301;523;Zuschüsse zur Förderung von Modell- und Demonstrationsvorhaben;nein;70;500;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Ausgaben für Investitionen;1005;Nachhaltigkeit, Forschung und Innovation;68611;523;Zuschüsse zur Förderung von Forschungs-﻿, Entwicklungs- und Demonstrationsvorhaben im Bereich der nachwachsenden Rohstoffe und zur Förderung der nationalen Projekte der nachhaltigen Waldwirtschaft;nein;71;34000;01;Nachwachsende Rohstoffe
10;Bundesministerium für Ernährung und Landwirtschaft;A;Ausgaben für Investitionen;1005;Nachhaltigkeit, Forschung und Innovation;68612;523;Zuschüsse zur Markteinführung nachwachsender Rohstoffe;nein;71;500;01;Nachwachsende Rohstoffe
10;Bundesministerium für Ernährung und Landwirtschaft;A;Ausgaben für Investitionen;1005;Nachhaltigkeit, Forschung und Innovation;88411;523;Zuschüsse zur Markteinführung nachwachsender Rohstoffe (Investitionen);nein;71;500;01;Nachwachsende Rohstoffe
10;Bundesministerium für Ernährung und Landwirtschaft;A;Ausgaben für Investitionen;1005;Nachhaltigkeit, Forschung und Innovation;89311;523;Zuschüsse zur Förderung von Forschungs-﻿, Entwicklungs- und Demonstrationsvorhaben im Bereich der nachwachsenden Rohstoffe (Investitionen);nein;71;24000;01;Nachwachsende Rohstoffe
10;Bundesministerium für Ernährung und Landwirtschaft;A;Ausgaben für Investitionen;1005;Nachhaltigkeit, Forschung und Innovation;63221;164;Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL);nein;72;34754;02;Zuschüsse an Forschungseinrichtungen außerhalb der Bundesverwaltung
10;Bundesministerium für Ernährung und Landwirtschaft;A;Ausgaben für Investitionen;1005;Nachhaltigkeit, Forschung und Innovation;68621;165;Zuschuss an das Deutsche Biomasseforschungszentrum - Betrieb -;nein;72;6558;02;Zuschüsse an Forschungseinrichtungen außerhalb der Bundesverwaltung
10;Bundesministerium für Ernährung und Landwirtschaft;A;Ausgaben für Investitionen;1005;Nachhaltigkeit, Forschung und Innovation;88221;164;Zweckgebundene Zuweisungen an die Länder für Mitgliedseinrichtungen der Wissenschaftsgemeinschaft Gottfried Wilhelm Leibniz e. V. (WGL);nein;73;3629;02;Zuschüsse an Forschungseinrichtungen außerhalb der Bundesverwaltung
10;Bundesministerium für Ernährung und Landwirtschaft;A;Ausgaben für Investitionen;1005;Nachhaltigkeit, Forschung und Innovation;89321;165;Zuschuss an das Deutsche Biomasseforschungszentrum - Investitionen -;nein;73;6700;02;Zuschüsse an Forschungseinrichtungen außerhalb der Bundesverwaltung
10;Bundesministerium für Ernährung und Landwirtschaft;A;Ausgaben für Investitionen;1005;Nachhaltigkeit, Forschung und Innovation;54431;165;Forschung, Untersuchungen und Ähnliches;nein;74;6978;03;Forschung und Innovation
10;Bundesministerium für Ernährung und Landwirtschaft;A;Ausgaben für Investitionen;1005;Nachhaltigkeit, Forschung und Innovation;68531;165;Zuschüsse für wissenschaftliche Veranstaltungen (Kongresse, Symposien u. Ä.) im Inland und zur Veröffentlichung wissenschaftlicher Forschungsergebnisse;nein;74;225;03;Forschung und Innovation
10;Bundesministerium für Ernährung und Landwirtschaft;A;Ausgaben für Investitionen;1005;Nachhaltigkeit, Forschung und Innovation;68631;523;Förderung von Innovationen im Bereich Ernährung, Landwirtschaft und gesundheitlicher Verbraucherschutz;nein;74;28587;03;Forschung und Innovation
10;Bundesministerium für Ernährung und Landwirtschaft;A;Ausgaben für Investitionen;1005;Nachhaltigkeit, Forschung und Innovation;68731;165;Internationale Forschungskooperationen zu Welternährung und zu anderen internat. Forschungsaufgaben auf dem Gebiet der Ernährung, der Landwirtschaft und des gesundheitlichen Verbraucherschutzes;nein;75;5000;03;Forschung und Innovation
10;Bundesministerium für Ernährung und Landwirtschaft;A;Ausgaben für Investitionen;1005;Nachhaltigkeit, Forschung und Innovation;89331;523;Förderung von Innovationen im Bereich Ernährung, Landwirtschaft und gesundheitlicher Verbraucherschutz;nein;75;7500;03;Forschung und Innovation
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1006;Internationale Maßnahmen;68601;523;Internationaler Praktikantenaustausch;nein;79;530;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1006;Internationale Maßnahmen;68602;523;Zuschuss zur Umsiedlung des internationalen Fonds für Nutzpflanzenvielfalt (GCDT) und zur Ansiedlung des Sekretariats der Europäischen Waldkonvention;nein;79;150;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1006;Internationale Maßnahmen;68701;523;Maßnahmen zur Verstärkung der Außenhandelsbeziehungen im Agrar- und Ernährungsbereich;nein;79;3000;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1006;Internationale Maßnahmen;68702;523;Bilaterale technische Zusammenarbeit mit dem Ausland auf dem Gebiet der Ernährung, der Landwirtschaft und des gesundheitlichen Verbraucherschutzes;nein;79;12580;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1006;Internationale Maßnahmen;68703;523;Beteiligung an Veranstaltungen der FAO und anderer internat. Organisationen auf dem Gebiet der Ernährung, der Landwirtschaft und des gesundheitlichen Verbraucherschutzes außerhalb Deutschlands;nein;80;300;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1006;Internationale Maßnahmen;68704;523;Zusammenarbeit mit der FAO und anderen internationalen Organisationen im Agrar- und Ernährungsbereich;nein;80;14480;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1006;Internationale Maßnahmen;68705;523;Beiträge an nationale und internationale Organisationen;nein;81;29040;;
10;Bundesministerium für Ernährung und Landwirtschaft;A;Zuweisungen und Zuschüsse (ohne Investitionen);1006;Internationale Maßnahmen;68706;523;Internationale nachhaltige Waldbewirtschaftung;nein;82;5000;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Verwaltungseinnahmen;1010;Sonstige Bewilligungen;11909;523;Vermischte Einnahmen; ;84;3000;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Verwaltungseinnahmen;1010;Sonstige Bewilligungen;12901;522;Ablieferung der Zinseinkünfte des Zweckvermögens, das von der Landwirtschaftlichen Rentenbank verwaltet wird; ;84;369;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Verwaltungseinnahmen;1010;Sonstige Bewilligungen;12902;521;Einnahmen aus dem Zweckvermögen, das von der Postbank verwaltet wird; ;84;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Verwaltungseinnahmen;1010;Sonstige Bewilligungen;12903;521;Einnahmen aus von der Landwirtschaftlichen Rentenbank verwalteten Bundesmitteln; ;84;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Verwaltungseinnahmen;1010;Sonstige Bewilligungen;13201;165;Erlöse aus der Veräußerung von beweglichen Sachen; ;84;0;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Verwaltungseinnahmen;1010;Sonstige Bewilligungen;13301;812;Einnahmen aus Veräußerung von Vermögenswerten; ;84;25000;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Übrige Einnahmen;1010;Sonstige Bewilligungen;15201;521;Zinsen aus Darlehen zur Förderung der Flurbereinigung; ;84;35;;
10;Bundesministerium für Ernährung und Landwirtschaft;E;Übrige Einnahmen;1010;Sonstige Bewilligungen;16201;521;Zinsen von Mitteln, die von der Postbank verwaltet werden; ;84;13;;
